timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle
1456415257.147045,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.157118,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.167235,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.177137,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.187158,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.197118,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.207106,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.217189,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.227121,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.237393,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.247173,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.257158,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.267272,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.277199,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.287306,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.297205,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.307244,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.317253,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.327328,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.337294,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.347239,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.357282,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.367276,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.377296,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.387278,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.397248,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.407295,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
1456415257.417307,0,0,0,1500.0,1500.0,1500.0,1000.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1000.0
