timestamp,roll,pitch,yaw,vx,vy,vz,rc1,rc2,rc3,rc4,x,y,z
1454924528.74328,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.763288,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.783294,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.803301,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.823307,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.843314,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.863321,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.883328,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.903333,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.923337,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.943343,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.96335,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924528.983356,-0.00012936050188727677,0.012134161777794361,-0.025178728625178337,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.003362,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.023369,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.043377,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.063381,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.083383,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.103389,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.123393,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.143404,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.163408,0.00024281686637550592,0.012187696993350983,-0.024800367653369904,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.183414,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.20342,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.223426,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.243431,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.263437,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.283441,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.303448,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.323454,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.343459,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.363465,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.383468,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.403476,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.423481,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.443486,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.463492,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.483498,0.00039019130053929985,0.012512005865573883,-0.024066656827926636,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.503515,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.523521,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.543527,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.563533,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.583538,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.603545,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.623617,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.643623,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.66363,0.0003345588920637965,0.012644410133361816,-0.023380927741527557,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.683635,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.703641,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.723648,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.743652,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.763659,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.783664,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.80367,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.823676,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.843679,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.863685,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.883686,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.903842,0.00015198254550341517,0.01260130200535059,-0.0225925762206316,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.923845,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.943852,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.963858,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924529.983865,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.003871,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.023879,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.043883,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.063888,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.083895,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.103901,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.123906,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.143911,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.163916,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.183923,-0.00013687774480786175,0.01231164950877428,-0.02168390341103077,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.203929,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.223936,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.243941,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.263948,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.283954,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.303961,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.323966,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.343969,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.363975,-0.00016901611525099725,0.012121345847845078,-0.02081124298274517,-0.06,0.05,0.0,1500,1500,1000,1500,0,0,0
1454924530.383979,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.403985,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.423991,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.443996,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.464002,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.484009,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.504013,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.524019,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.544024,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.564031,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.584037,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.604044,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.624048,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.644055,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.664059,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.684068,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.704074,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.724079,-9.297343058278784e-05,0.011567141860723495,-0.019642597064375877,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.744081,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.764088,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.784093,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.8041,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.824105,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.844112,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.864119,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.884123,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.90413,-1.1428782272560056e-05,0.011168251745402813,-0.01838981918990612,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.924133,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.94414,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.964145,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924530.984151,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.004155,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.024161,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.044167,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.064174,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.08418,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.104184,8.642720786156133e-05,0.010773899964988232,-0.017160626128315926,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.124187,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.144193,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.164199,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.184207,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.204213,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.224218,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.244223,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.264229,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.284232,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.304239,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.324245,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.344251,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.364258,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.384263,0.00022162660025060177,0.010494040325284004,-0.016216108575463295,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.404267,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.42427,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.444276,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.464281,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.484289,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.504295,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.524301,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.544306,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.564311,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.5844,0.00022722987341694534,0.010176225565373898,-0.015701597556471825,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.604405,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.62441,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.644417,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.664421,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.684427,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.704433,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.72444,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.744445,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.764453,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.784457,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.804756,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.824763,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.844769,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.864775,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.88478,6.69096116325818e-05,0.009863347746431828,-0.01567084901034832,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.904783,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.924789,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.944794,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.964802,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924531.984808,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.004815,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.024819,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.044827,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.064831,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.084838,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.104843,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.124846,-6.369098264258355e-05,0.009876147843897343,-0.01562365423887968,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.144849,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.164854,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.18486,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.204867,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.224871,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.244878,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.264881,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.284888,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.304891,-0.0001989029551623389,0.0099802790209651,-0.015602956525981426,-0.07,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.324897,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.344903,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.36491,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.384915,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.404921,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.424926,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.444933,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.464939,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.484945,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.504951,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.524958,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.544961,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.564967,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.584973,-0.0001369831879856065,0.009965498000383377,-0.01569490320980549,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.604977,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.624979,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.644987,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.66499,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.684997,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.705005,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.72502,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.745026,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
1454924532.765056,-0.0005529409972950816,0.010148800909519196,-0.015736518427729607,-0.06,0.04,0.0,1500,1500,1000,1500,0,0,0
