timestamp,Vroll,Vpitch,Vyaw,Proll,Ppitch,Pyaw,Pthrottle,x,y,z,Dx,Dy,Dz,Mroll,Mpitch,Myaw,Mode,Croll,Cpitch,Cyaw,Cthrottle,slx,sly,slz,slr,slp,sly,vel_x,vel_fx,vel_y,vel_fy,vel_z,vel_fz
1478703693.201577,-2.1,-0.7,280.0,1500.0,1500.0,1500.0,1452.0,0.81274,-0.06143,1.697664,0.8,0.0,1.7,0.003255,0.062972,-0.001487,1.0,1526.0,1480.0,1499.0,1465.0,0.830639,-0.061783,-0.263852,3.082672,0.300049,-0.036626,0.0,-0.02242746868042426,0.0,0.0475309804273221,0.0,0.03793421429503655
1478703693.211579,-2.1,-0.8,280.0,1500.0,1500.0,1500.0,1452.0,0.81274,-0.06143,1.697664,0.8,0.0,1.7,0.003255,0.062972,-0.001487,1.0,1527.0,1479.0,1499.0,1467.0,0.830639,-0.061783,-0.263852,3.082672,0.300049,-0.036626,0.0,-0.017941974944339408,0.0,0.03802478434185768,0.0,0.030347371436029242
1478703693.22242,-2.1,-0.8,280.0,1500.0,1500.0,1500.0,1452.0,0.81274,-0.06143,1.697664,0.8,0.0,1.7,0.006543,0.060981,0.002646,1.0,1528.0,1479.0,1500.0,1468.0,0.840465,-0.083194,-0.268788,1.57927,0.470699,-0.21682,0.0,-0.014353579955471527,0.0,0.030419827473486143,0.0,0.024277897148823394
1478703693.231836,-2.1,-0.9,280.0,1500.0,1500.0,1500.0,1452.0,0.811442,-0.060014,1.699657,0.8,0.0,1.7,0.007461,0.060834,0.004834,1.0,1514.0,1492.0,1500.0,1451.0,0.843126,-0.087932,-0.269384,-0.001444,-0.808592,-0.002996,-0.12980000000000214,-0.03744286396437765,0.14160000000000006,0.05265586197878892,0.19929999999999115,0.059282317719056954
1478703693.241599,-2.1,-1.0,280.0,1500.0,1500.0,1500.0,1452.0,0.810999,-0.059913,1.699934,0.8,0.0,1.7,0.007461,0.060834,0.004834,1.0,1521.0,1489.0,1500.0,1457.0,0.843126,-0.087932,-0.269384,-0.001444,-0.808592,-0.002996,-0.04429999999999712,-0.03881429117150154,0.010099999999999693,0.044144689583031076,0.027700000000008274,0.05296585417524722
1478703693.251611,-2.1,-1.2,280.0,1500.0,1500.0,1500.0,1452.0,0.810999,-0.059913,1.699934,0.8,0.0,1.7,0.007461,0.060834,0.004834,1.0,1525.0,1484.0,1500.0,1462.0,0.843126,-0.087932,-0.269384,-0.001444,-0.808592,-0.002996,0.0,-0.031051432937201234,0.0,0.03531575166642486,0.0,0.042372683340197774
1478703693.261601,-2.0,-1.2,280.0,1500.0,1500.0,1500.0,1452.0,0.810999,-0.059913,1.699934,0.8,0.0,1.7,0.007461,0.060834,0.004834,1.0,1527.0,1481.0,1500.0,1465.0,0.843126,-0.087932,-0.269384,-0.001444,-0.808592,-0.002996,0.0,-0.024841146349760986,0.0,0.028252601333139886,0.0,0.03389814667215822
1478703693.271601,-2.0,-1.3,280.0,1500.0,1500.0,1500.0,1452.0,0.810999,-0.059913,1.699934,0.8,0.0,1.7,0.007461,0.060834,0.004834,1.0,1528.0,1480.0,1500.0,1467.0,0.843126,-0.087932,-0.269384,-0.001444,-0.808592,-0.002996,0.0,-0.01987291707980879,0.0,0.02260208106651191,0.0,0.027118517337726578
1478703693.282803,-1.9,-1.3,280.0,1500.0,1500.0,1500.0,1452.0,0.810999,-0.059913,1.699934,0.8,0.0,1.7,0.016331,0.063491,0.0118,1.0,1529.0,1479.0,1501.0,1467.0,0.856752,-0.12032,-0.276835,-3.065703,0.741964,-0.080632,0.0,-0.01589833366384703,0.0,0.018081664853209528,0.0,0.02169481387018126
1478703693.291625,-1.9,-1.3,280.0,1500.0,1500.0,1500.0,1452.0,0.809429,-0.057416,1.703769,0.8,0.0,1.7,0.016331,0.063491,0.0118,1.0,1504.0,1495.0,1501.0,1435.0,0.856752,-0.12032,-0.276835,-3.065703,0.741964,-0.080632,-0.15700000000000713,-0.044118666931079055,0.24969999999999992,0.06440533188256761,0.3835000000000033,0.09405585109614567
1478703693.301615,-1.8,-1.3,280.0,1500.0,1500.0,1500.0,1452.0,0.809429,-0.057416,1.703769,0.8,0.0,1.7,0.016331,0.063491,0.0118,1.0,1516.0,1487.0,1501.0,1451.0,0.856752,-0.12032,-0.276835,-3.065703,0.741964,-0.080632,0.0,-0.035294933544863245,0.0,0.05152426550605409,0.0,0.07524468087691653
1478703693.31161,-1.7,-1.3,280.0,1500.0,1500.0,1500.0,1452.0,0.809429,-0.057416,1.703769,0.8,0.0,1.7,0.016331,0.063491,0.0118,1.0,1522.0,1483.0,1501.0,1459.0,0.856752,-0.12032,-0.276835,-3.065703,0.741964,-0.080632,0.0,-0.028235946835890598,0.0,0.04121941240484327,0.0,0.06019574470153323
1478703693.321615,-1.7,-1.3,280.0,1500.0,1500.0,1500.0,1452.0,0.809429,-0.057416,1.703769,0.8,0.0,1.7,0.016331,0.063491,0.0118,1.0,1526.0,1481.0,1501.0,1463.0,0.856752,-0.12032,-0.276835,-3.065703,0.741964,-0.080632,0.0,-0.02258875746871248,0.0,0.03297552992387461,0.0,0.048156595761226585
1478703693.33227,-1.7,-1.4,280.0,1500.0,1500.0,1500.0,1452.0,0.809429,-0.057416,1.703769,0.8,0.0,1.7,0.013793,0.067019,0.013056,1.0,1527.0,1479.0,1502.0,1465.0,0.86061,-0.13014,-0.278697,-1.658569,0.044002,0.9685,0.0,-0.018071005974969984,0.0,0.02638042393909969,0.0,0.038525276608981265
1478703693.342424,-1.7,-1.4,280.0,1500.0,1500.0,1500.0,1452.0,0.809255,-0.056177,1.704453,0.8,0.0,1.7,0.013741,0.070173,0.016999,1.0,1515.0,1481.0,1502.0,1460.0,0.866455,-0.147643,-0.28358,1.485318,0.311522,-0.757855,-0.017400000000000748,-0.017936804779976136,0.1239000000000004,0.04588433915127983,0.06839999999999069,0.04450022128718315
1478703693.35194,-1.7,-1.4,280.0,1500.0,1500.0,1500.0,1452.0,0.808606,-0.054792,1.706051,0.8,0.0,1.7,0.013823,0.069446,0.016673,1.0,1508.0,1486.0,1502.0,1450.0,0.868145,-0.151598,-0.284684,1.461918,0.234206,-0.723412,-0.06489999999998997,-0.0273294438239789,0.13849999999999973,0.06440747132102381,0.15979999999999883,0.06756017702974629
1478703693.361934,-1.7,-1.4,280.0,1500.0,1500.0,1500.0,1452.0,0.808324,-0.054377,1.706548,0.8,0.0,1.7,0.016252,0.069971,0.019224,1.0,1514.0,1485.0,1502.0,1454.0,0.869835,-0.152799,-0.285095,3.126158,1.083605,-0.122786,-0.028200000000000447,-0.02750355505918321,0.04149999999999987,0.059825977056819024,0.04969999999999697,0.06398814162379643
1478703693.371637,-1.8,-1.5,280.0,1500.0,1500.0,1500.0,1452.0,0.807786,-0.054493,1.706641,0.8,0.0,1.7,0.016252,0.069971,0.019224,1.0,1522.0,1487.0,1502.0,1460.0,0.869835,-0.152799,-0.285095,3.126158,1.083605,-0.122786,-0.053800000000003845,-0.032762844047347334,-0.011599999999999805,0.04554078164545526,0.009300000000012076,0.05305051329903956
1478703693.38165,-1.7,-1.5,280.0,1500.0,1500.0,1500.0,1452.0,0.807786,-0.054493,1.706641,0.8,0.0,1.7,0.016252,0.069971,0.019224,1.0,1525.0,1483.0,1502.0,1463.0,0.869835,-0.152799,-0.285095,3.126158,1.083605,-0.122786,0.0,-0.02621027523787787,0.0,0.03643262531636421,0.0,0.042440410639231645
1478703693.391635,-1.7,-1.5,280.0,1500.0,1500.0,1500.0,1452.0,0.807786,-0.054493,1.706641,0.8,0.0,1.7,0.016252,0.069971,0.019224,1.0,1527.0,1481.0,1503.0,1465.0,0.869835,-0.152799,-0.285095,3.126158,1.083605,-0.122786,0.0,-0.020968220190302294,0.0,0.02914610025309137,0.0,0.03395232851138531
1478703693.401635,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.807786,-0.054493,1.706641,0.8,0.0,1.7,0.016252,0.069971,0.019224,1.0,1527.0,1480.0,1503.0,1466.0,0.869835,-0.152799,-0.285095,3.126158,1.083605,-0.122786,0.0,-0.016774576152241837,0.0,0.023316880202473095,0.0,0.02716186280910825
1478703693.411663,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.807786,-0.054493,1.706641,0.8,0.0,1.7,0.016252,0.069971,0.019224,1.0,1528.0,1479.0,1503.0,1466.0,0.869835,-0.152799,-0.285095,3.126158,1.083605,-0.122786,0.0,-0.013419660921793468,0.0,0.018653504161978477,0.0,0.0217294902472866
1478703693.422389,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.807786,-0.054493,1.706641,0.8,0.0,1.7,0.012081,0.067617,0.019968,1.0,1528.0,1479.0,1503.0,1467.0,0.871958,-0.163704,-0.288229,3.114432,1.181305,-0.091107,0.0,-0.010735728737434773,0.0,0.014922803329582781,0.0,0.01738359219782928
1478703693.432408,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.807812,-0.053259,1.707489,0.8,0.0,1.7,0.018727,0.067053,0.01681,1.0,1516.0,1479.0,1503.0,1459.0,0.879083,-0.174473,-0.293056,-3.122315,1.377258,-0.085721,0.002599999999997049,-0.00806858298994841,0.1233999999999999,0.03661824266366621,0.08479999999999599,0.030866873758262622
1478703693.441973,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.806593,-0.052308,1.707827,0.8,0.0,1.7,0.016894,0.06443,0.021204,1.0,1512.0,1491.0,1503.0,1460.0,0.882865,-0.176805,-0.294908,1.453894,0.125017,-1.066653,-0.12189999999999701,-0.030834866391958128,0.09510000000000005,0.048314594130932975,0.033799999999994945,0.031453499006609084
1478703693.451973,-1.7,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.80637,-0.052319,1.707553,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1520.0,1487.0,1503.0,1466.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,-0.022299999999997322,-0.029127893113565968,-0.0010999999999997123,0.038431675304746435,-0.027399999999988545,0.019682799205289557
1478703693.46167,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1521.0,1483.0,1503.0,1468.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0012000000000012,-0.023062314490852533,0.02659999999999954,0.03606534024379705,-0.026300000000012425,0.01048623936422916
1478703693.471668,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1525.0,1481.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.018449851592682025,0.0,0.028852272195037644,0.0,0.008388991491383328
1478703693.481684,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1526.0,1480.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.014759881274145618,0.0,0.023081817756030115,0.0,0.0067111931931066625
1478703693.491673,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1527.0,1479.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.011807905019316493,0.0,0.01846545420482409,0.0,0.00536895455448533
1478703693.501671,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1528.0,1479.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.009446324015453195,0.0,0.014772363363859273,0.0,0.004295163643588264
1478703693.511698,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1528.0,1479.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.007557059212362556,0.0,0.011817890691087417,0.0,0.003436130914870611
1478703693.52169,-1.7,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1528.0,1479.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.006045647369890045,0.0,0.009454312552869933,0.0,0.0027489047318964887
1478703693.531684,-1.8,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.01981,0.066084,0.01749,1.0,1528.0,1479.0,1503.0,1467.0,0.882451,-0.179182,-0.295297,-3.104064,1.473201,-0.084755,0.0,-0.004836517895912036,0.0,0.0075634500422959465,0.0,0.002199123785517191
1478703693.542014,-1.8,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806382,-0.052053,1.70729,0.8,0.0,1.7,0.018834,0.07023,0.017844,1.0,1528.0,1479.0,1503.0,1467.0,0.884065,-0.181528,-0.29654,-3.098365,1.514655,-0.09196,0.0,-0.003869214316729629,0.0,0.006050760033836757,0.0,0.0017592990284137529
1478703693.552918,-1.8,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.806065,-0.051343,1.707729,0.8,0.0,1.7,0.015876,0.067916,0.023089,1.0,1521.0,1482.0,1503.0,1463.0,0.890155,-0.194135,-0.302381,-3.091541,1.992829,-0.128923,-0.03170000000000117,-0.009435371453383936,0.07100000000000023,0.01904060802706945,0.04390000000000782,0.010187439222732566
1478703693.562011,-1.9,-1.7,280.0,1500.0,1500.0,1500.0,1452.0,0.805427,-0.050124,1.70681,0.8,0.0,1.7,0.014281,0.063486,0.031903,1.0,1512.0,1487.0,1503.0,1473.0,0.890169,-0.195574,-0.303084,-3.119143,2.080671,-0.136618,-0.06380000000000274,-0.020308297162707697,0.12189999999999979,0.03961248642165552,-0.09190000000001142,-0.010230048621816227
1478703693.572015,-1.9,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.804976,-0.050004,1.706727,0.8,0.0,1.7,0.015366,0.0647,0.029097,1.0,1519.0,1487.0,1504.0,1470.0,0.890534,-0.195922,-0.303268,-3.139294,2.124037,-0.150541,-0.04509999999999792,-0.025266637730165742,0.012000000000000205,0.03408998913732446,-0.00829999999998332,-0.009844038897449645
1478703693.58202,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.805276,-0.049858,1.706626,0.8,0.0,1.7,0.017341,0.065106,0.026653,1.0,1522.0,1480.0,1504.0,1469.0,0.890469,-0.195742,-0.304116,-3.127214,2.175032,-0.139623,0.029999999999996696,-0.014213310184133254,0.01460000000000003,0.030191991309859573,-0.010100000000012876,-0.009895231117962292
1478703693.591921,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.805248,-0.049833,1.706587,0.8,0.0,1.7,0.014546,0.065853,0.032138,1.0,1524.0,1480.0,1504.0,1468.0,0.893008,-0.197899,-0.302826,3.139075,2.176608,-0.21097,-0.0028000000000028002,-0.011930648147307163,0.0024999999999997247,0.024653593047887605,-0.0038999999999900226,-0.008696184894367838
1478703693.602122,-1.8,-1.5,280.0,1500.0,1500.0,1500.0,1448.0,0.80546,-0.049342,1.706557,0.8,0.0,1.7,0.012868,0.063798,0.036674,1.0,1521.0,1477.0,1504.0,1468.0,0.892938,-0.197442,-0.302801,3.132089,2.224129,-0.19008,0.021199999999998997,-0.005304518517845931,0.04910000000000053,0.02954287443831019,-0.002999999999997449,-0.00755694791549376
1478703693.612032,-1.8,-1.5,280.0,1500.0,1500.0,1500.0,1448.0,0.804954,-0.049066,1.706418,0.8,0.0,1.7,0.013988,0.068601,0.035158,1.0,1522.0,1483.0,1505.0,1468.0,0.893066,-0.196973,-0.303265,-3.141262,2.266479,-0.18871,-0.050600000000000644,-0.014363614814276872,0.027599999999999847,0.029154299550648122,-0.013900000000011126,-0.008825558332397234
1478703693.622026,-1.8,-1.5,280.0,1500.0,1500.0,1500.0,1448.0,0.804948,-0.048921,1.706264,0.8,0.0,1.7,0.014321,0.068241,0.031817,1.0,1523.0,1481.0,1505.0,1469.0,0.893041,-0.196368,-0.303387,-3.134095,2.303733,-0.178402,-0.0005999999999950489,-0.011610891851420507,0.01449999999999993,0.026223439640518483,-0.015399999999998748,-0.010140446665917537
1478703693.632022,-1.8,-1.6,280.0,1500.0,1500.0,1500.0,1452.0,0.805104,-0.048499,1.706168,0.8,0.0,1.7,0.011975,0.064894,0.037603,1.0,1521.0,1478.0,1505.0,1469.0,0.891955,-0.195027,-0.304022,-3.118732,2.339809,-0.169437,0.0156000000000045,-0.006168713481135506,0.042199999999999876,0.029418751712414763,-0.0096000000000096,-0.01003235733273595
1478703693.641895,-1.8,-1.5,279.0,1500.0,1500.0,1500.0,1452.0,0.805037,-0.047987,1.706209,0.8,0.0,1.7,0.012889,0.06633,0.037855,1.0,1519.0,1479.0,1505.0,1467.0,0.891693,-0.194592,-0.304747,-3.105857,2.383005,-0.165606,-0.006700000000003925,-0.006274970784909189,0.05119999999999986,0.03377500136993178,0.004100000000017978,-0.007205885866185165
1478703693.652025,-1.8,-1.5,279.0,1500.0,1500.0,1500.0,1452.0,0.804754,-0.047859,1.70593,0.8,0.0,1.7,0.012889,0.06633,0.037855,1.0,1522.0,1482.0,1505.0,1469.0,0.891693,-0.194592,-0.304747,-3.105857,2.383005,-0.165606,-0.028300000000003322,-0.010679976627928016,0.012800000000000311,0.029580001095945486,-0.027900000000014025,-0.011344708692950938
1478703693.661728,-1.8,-1.5,279.0,1500.0,1500.0,1500.0,1452.0,0.804754,-0.047859,1.70593,0.8,0.0,1.7,0.012889,0.06633,0.037855,1.0,1525.0,1480.0,1505.0,1468.0,0.891693,-0.194592,-0.304747,-3.105857,2.383005,-0.165606,0.0,-0.008543981302342412,0.0,0.023664000876756387,0.0,-0.009075766954360751
1478703693.671724,-1.8,-1.5,279.0,1500.0,1500.0,1500.0,1452.0,0.804754,-0.047859,1.70593,0.8,0.0,1.7,0.012889,0.06633,0.037855,1.0,1526.0,1479.0,1506.0,1467.0,0.891693,-0.194592,-0.304747,-3.105857,2.383005,-0.165606,0.0,-0.00683518504187393,0.0,0.01893120070140511,0.0,-0.0072606135634886
1478703693.681737,-1.9,-1.5,279.0,1500.0,1500.0,1500.0,1452.0,0.804754,-0.047859,1.70593,0.8,0.0,1.7,0.012889,0.06633,0.037855,1.0,1527.0,1479.0,1506.0,1467.0,0.891693,-0.194592,-0.304747,-3.105857,2.383005,-0.165606,0.0,-0.005468148033499144,0.0,0.015144960561124087,0.0,-0.00580849085079088
1478703693.691726,-1.9,-1.6,279.0,1500.0,1500.0,1500.0,1452.0,0.804754,-0.047859,1.70593,0.8,0.0,1.7,0.012889,0.06633,0.037855,1.0,1527.0,1479.0,1506.0,1467.0,0.891693,-0.194592,-0.304747,-3.105857,2.383005,-0.165606,0.0,-0.0043745184267993155,0.0,0.01211596844889927,0.0,-0.004646792680632704
1478703693.702863,-1.9,-1.6,279.0,1500.0,1500.0,1500.0,1448.0,0.804754,-0.047859,1.70593,0.8,0.0,1.7,0.015959,0.068558,0.040993,1.0,1527.0,1478.0,1506.0,1467.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.0,-0.0034996147414394522,0.0,0.009692774759119416,0.0,-0.0037174341445061635
1478703693.711978,-1.8,-1.6,279.0,1500.0,1500.0,1500.0,1448.0,0.804153,-0.045711,1.705511,0.8,0.0,1.7,0.015941,0.068272,0.039858,1.0,1506.0,1485.0,1506.0,1470.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.06009999999999627,-0.014819691793150815,0.2147999999999997,0.05071421980729547,-0.04189999999999472,-0.011353947315603876
1478703693.722048,-1.7,-1.6,279.0,1500.0,1500.0,1500.0,1452.0,0.804244,-0.045414,1.705365,0.8,0.0,1.7,0.016918,0.069308,0.039091,1.0,1513.0,1481.0,1506.0,1470.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.009099999999995223,-0.010035753434521608,0.029699999999999865,0.04651137584583635,-0.014599999999997948,-0.01200315785248269
1478703693.732033,-1.5,-1.6,279.0,1500.0,1500.0,1500.0,1452.0,0.803838,-0.044564,1.705735,0.8,0.0,1.7,0.019498,0.073296,0.038921,1.0,1512.0,1484.0,1506.0,1465.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.040599999999990644,-0.016148602747615416,0.08500000000000035,0.054209100676669154,0.036999999999998145,-0.002202526281986524
1478703693.741951,-1.5,-1.6,279.0,1500.0,1500.0,1500.0,1452.0,0.804003,-0.043843,1.706316,0.8,0.0,1.7,0.019498,0.073296,0.038921,1.0,1512.0,1480.0,1506.0,1461.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.016499999999997073,-0.009618882198092918,0.07209999999999994,0.05778728054133531,0.05809999999999427,0.009857978974409634
1478703693.752128,-1.4,-1.6,279.0,1500.0,1500.0,1500.0,1452.0,0.804003,-0.043843,1.706316,0.8,0.0,1.7,0.01686,0.07669,0.040824,1.0,1519.0,1479.0,1506.0,1464.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.0,-0.007695105758474334,0.0,0.04622982443306825,0.0,0.007886383179527707
1478703693.762073,-1.3,-1.6,279.0,1500.0,1500.0,1500.0,1452.0,0.803987,-0.043137,1.70644,0.8,0.0,1.7,0.018139,0.07676,0.040064,1.0,1516.0,1479.0,1506.0,1464.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.0016000000000016001,-0.006476084606779788,0.07059999999999983,0.051103859546454564,0.012400000000001299,0.008789106543622426
1478703693.772074,-1.3,-1.7,279.0,1500.0,1500.0,1500.0,1452.0,0.803553,-0.042516,1.706826,0.8,0.0,1.7,0.022681,0.080584,0.042495,1.0,1515.0,1483.0,1506.0,1462.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.043400000000004546,-0.01386086768542474,0.06210000000000035,0.053303087637163724,0.038599999999999746,0.01475128523489789
1478703693.782588,-1.3,-1.8,279.0,1500.0,1500.0,1500.0,1452.0,0.803336,-0.042123,1.707336,0.8,0.0,1.7,0.019536,0.079512,0.044379,1.0,1517.0,1483.0,1506.0,1460.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.02169999999999117,-0.015428694148338026,0.03929999999999975,0.050502470109730926,0.051000000000001044,0.02200102818791852
1478703693.792081,-1.3,-1.9,279.0,1500.0,1500.0,1500.0,1452.0,0.803224,-0.042044,1.707192,0.8,0.0,1.7,0.018697,0.076718,0.043794,1.0,1521.0,1482.0,1507.0,1464.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.011200000000000099,-0.01458295531867044,0.007900000000000268,0.0419819760877848,-0.014399999999992197,0.014720822550336375
1478703693.80214,-1.2,-1.9,279.0,1500.0,1500.0,1500.0,1452.0,0.803209,-0.041283,1.707558,0.8,0.0,1.7,0.015766,0.07652,0.042336,1.0,1516.0,1481.0,1507.0,1462.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.0015000000000098268,-0.011966364254938317,0.07609999999999978,0.048805580870227794,0.03659999999998664,0.019096658040266428
1478703693.812065,-1.3,-2.0,279.0,1500.0,1500.0,1500.0,1452.0,0.802874,-0.040636,1.708164,0.8,0.0,1.7,0.022039,0.077923,0.045326,1.0,1515.0,1483.0,1507.0,1459.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.03349999999999742,-0.016273091403950137,0.06470000000000017,0.05198446469618227,0.060600000000010645,0.02739732643221527
1478703693.821772,-1.3,-2.1,279.0,1500.0,1500.0,1500.0,1452.0,0.80228,-0.04079,1.708322,0.8,0.0,1.7,0.022039,0.077923,0.045326,1.0,1522.0,1487.0,1507.0,1461.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,-0.05939999999999834,-0.02489847312315978,-0.015400000000000136,0.03850757175694579,0.015799999999988046,0.025077861145769827
1478703693.831764,-1.3,-2.1,279.0,1500.0,1500.0,1500.0,1452.0,0.80228,-0.04079,1.708322,0.8,0.0,1.7,0.022039,0.077923,0.045326,1.0,1524.0,1483.0,1507.0,1464.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.0,-0.01991877849852782,0.0,0.030806057405556628,0.0,0.02006228891661586
1478703693.841763,-1.3,-2.1,279.0,1500.0,1500.0,1500.0,1452.0,0.80228,-0.04079,1.708322,0.8,0.0,1.7,0.022039,0.077923,0.045326,1.0,1525.0,1481.0,1507.0,1465.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.0,-0.01593502279882226,0.0,0.024644845924445304,0.0,0.01604983113329269
1478703693.851999,-1.2,-2.2,279.0,1500.0,1500.0,1500.0,1452.0,0.80228,-0.04079,1.708322,0.8,0.0,1.7,0.022039,0.077923,0.045326,1.0,1526.0,1480.0,1507.0,1466.0,0.891076,-0.190247,-0.306297,-3.072474,2.578885,-0.147912,0.0,-0.012748018239057806,0.0,0.019715876739556243,0.0,0.012839864906634153
1478703693.862633,-1.2,-2.2,279.0,1500.0,1500.0,1500.0,1452.0,0.80228,-0.04079,1.708322,0.8,0.0,1.7,0.025841,0.077359,0.047093,1.0,1526.0,1479.0,1507.0,1466.0,0.869579,-0.143791,-0.305452,1.980901,1.802625,-0.999372,0.0,-0.010198414591246246,0.0,0.015772701391644994,0.0,0.010271891925307322
1478703693.871784,-1.2,-2.2,279.0,1500.0,1500.0,1500.0,1452.0,0.801311,-0.038987,1.709414,0.8,0.0,1.7,0.025841,0.077359,0.047093,1.0,1508.0,1489.0,1507.0,1457.0,0.869579,-0.143791,-0.305452,1.980901,1.802625,-0.999372,-0.09689999999999976,-0.02753873167299695,0.1802999999999999,0.04867816111331598,0.10920000000000929,0.030057513540247716
1478703693.881787,-1.2,-2.3,280.0,1500.0,1500.0,1500.0,1452.0,0.801311,-0.038987,1.709414,0.8,0.0,1.7,0.025841,0.077359,0.047093,1.0,1517.0,1484.0,1507.0,1461.0,0.869579,-0.143791,-0.305452,1.980901,1.802625,-0.999372,0.0,-0.02203098533839756,0.0,0.038942528890652785,0.0,0.02404601083219817
1478703693.891812,-1.2,-2.3,280.0,1500.0,1500.0,1500.0,1452.0,0.801311,-0.038987,1.709414,0.8,0.0,1.7,0.025841,0.077359,0.047093,1.0,1522.0,1481.0,1507.0,1464.0,0.869579,-0.143791,-0.305452,1.980901,1.802625,-0.999372,0.0,-0.017624788270718048,0.0,0.031154023112522227,0.0,0.019236808665758536
1478703693.901792,-1.2,-2.3,280.0,1500.0,1500.0,1500.0,1452.0,0.801311,-0.038987,1.709414,0.8,0.0,1.7,0.025841,0.077359,0.047093,1.0,1524.0,1480.0,1507.0,1465.0,0.869579,-0.143791,-0.305452,1.980901,1.802625,-0.999372,0.0,-0.014099830616574438,0.0,0.02492321849001778,0.0,0.01538944693260683
1478703693.9125,-1.2,-2.2,280.0,1500.0,1500.0,1500.0,1452.0,0.801311,-0.038987,1.709414,0.8,0.0,1.7,0.022879,0.084421,0.051997,1.0,1525.0,1479.0,1507.0,1466.0,0.86953,-0.138158,-0.303193,-3.084448,-2.840418,-0.108224,0.0,-0.01127986449325955,0.0,0.019938574792014226,0.0,0.012311557546085464
